molfrac,T
0.7285,308.15
0.2715,308.15
0.6311,308.15
0.3689,308.15
0.5517,308.15
0.4483,308.15
0.4195,308.15
0.5805,308.15
0.3003,308.15
0.6997,308.15
0.1703,308.15
0.8297,308.15
0.1002,323.15
0.8998,323.15
0.2,323.15
0.8,323.15
0.3018,323.15
0.6982,323.15
0.4001,323.15
0.5999,323.15
0.5,323.15
0.5,323.15
0.6001,323.15
0.3999,323.15
0.7005,323.15
0.2995,323.15
0.8001,323.15
0.1999,323.15
0.8999,323.15
0.1001,323.15
0.1002,333.15
0.8998,333.15
0.2,333.15
0.8,333.15
0.3018,333.15
0.6982,333.15
0.4001,333.15
0.5999,333.15
0.5,333.15
0.5,333.15
0.6001,333.15
0.3999,333.15
0.7005,333.15
0.2995,333.15
0.8001,333.15
0.1999,333.15
0.8999,333.15
0.1001,333.15
0.1002,343.15
0.8998,343.15
0.2,343.15
0.8,343.15
0.3018,343.15
0.6982,343.15
0.4001,343.15
0.5999,343.15
0.5,343.15
0.5,343.15
0.6001,343.15
0.3999,343.15
0.7005,343.15
0.2995,343.15
0.8001,343.15
0.1999,343.15
0.8999,343.15
0.1001,343.15
0.1002,353.15
0.8998,353.15
0.2,353.15
0.8,353.15
0.3018,353.15
0.6982,353.15
0.4001,353.15
0.5999,353.15
0.5,353.15
0.5,353.15
0.6001,353.15
0.3999,353.15
0.7005,353.15
0.2995,353.15
0.8001,353.15
0.1999,353.15
0.8999,353.15
0.1001,353.15
0.1002,363.15
0.8998,363.15
0.2,363.15
0.8,363.15
0.3018,363.15
0.6982,363.15
0.8999,363.15
0.1001,363.15
0.1002,373.15
0.8998,373.15
0.2,373.15
0.8,373.15
0.3018,373.15
0.6982,373.15
0.4001,373.15
0.5999,373.15
0.5,373.15
0.5,373.15
0.1002,293.15
0.8998,293.15
0.2,293.15
0.8,293.15
0.3018,293.15
0.6982,293.15
0.4001,293.15
0.5999,293.15
0.5,293.15
0.5,293.15
0.6001,293.15
0.3999,293.15
0.7005,293.15
0.2995,293.15
0.8001,293.15
0.1999,293.15
0.8999,293.15
0.1001,293.15
0.1002,303.15
0.8998,303.15
0.2,303.15
0.8,303.15
0.3018,303.15
0.6982,303.15
0.4001,303.15
0.5999,303.15
0.5,303.15
0.5,303.15
0.6001,303.15
0.3999,303.15
0.7005,303.15
0.2995,303.15
0.8001,303.15
0.1999,303.15
0.8999,303.15
0.1001,303.15
0.0444,293.15
0.9556,293.15
0.0959,293.15
0.9041,293.15
0.2033,293.15
0.7967,293.15
0.2811,293.15
0.7189,293.15
0.3889,293.15
0.6111,293.15
0.4969,293.15
0.5031,293.15
0.6004,293.15
0.3996,293.15
0.6977,293.15
0.3023,293.15
0.7978,293.15
0.2022,293.15
0.9004,293.15
0.0996,293.15
0.0669,298.15
0.9331,298.15
0.1309,298.15
0.8691,298.15
0.1927,298.15
0.8073,298.15
0.2708,298.15
0.7292,298.15
0.5026,298.15
0.4974,298.15
0.5973,298.15
0.4027,298.15
0.7017,298.15
0.2983,298.15
0.7984,298.15
0.2016,298.15
0.8979,298.15
0.1021,298.15
0.0363109,308.15
0.963689,308.15
0.0987917,308.15
0.901208,308.15
0.211495,308.15
0.788505,308.15
0.307779,308.15
0.692221,308.15
0.399168,308.15
0.600832,308.15
0.0533102,313.15
0.94669,313.15
0.0961737,313.15
0.903826,313.15
0.211871,313.15
0.788129,313.15
0.295016,313.15
0.704984,313.15
0.395578,313.15
0.604422,313.15
0.503134,308.15
0.496866,308.15
0.596301,308.15
0.403699,308.15
0.702826,308.15
0.297174,308.15
0.79692,308.15
0.20308,308.15
0.897748,308.15
0.102252,308.15
0.498398,313.15
0.501602,313.15
0.599576,313.15
0.400424,313.15
0.699556,313.15
0.300444,313.15
0.794659,313.15
0.205341,313.15
0.900052,313.15
0.0999483,313.15
0.786618,313.15
0.213382,313.15
0.86,293.145
0.14,293.145
0.807,293.145
0.193,293.145
0.694,293.145
0.306,293.145
0.613,293.145
0.387,293.145
0.531,293.145
0.469,293.145
0.406,293.145
0.594,293.145
0.275,293.145
0.725,293.145
0.216,293.145
0.784,293.145
0.86,313.14
0.14,313.14
0.807,313.14
0.193,313.14
0.694,313.14
0.306,313.14
0.613,313.14
0.387,313.14
0.531,313.14
0.469,313.14
0.406,313.14
0.594,313.14
0.275,313.14
0.725,313.14
0.216,313.14
0.784,313.14
0.86,333.134
0.14,333.134
0.807,333.134
0.193,333.134
0.694,333.134
0.306,333.134
0.613,333.134
0.387,333.134
0.531,333.134
0.469,333.134
0.406,333.134
0.594,333.134
0.275,333.134
0.725,333.134
0.216,333.134
0.784,333.134
0.232409,296.745
0.767591,296.745
0.475982,296.745
0.524018,296.745
0.10112,298.144
0.89888,298.144
0.29479,298.144
0.70521,298.144
0.50854,298.144
0.49146,298.144
0.62457,298.144
0.37543,298.144
0.72387,298.144
0.27613,298.144
0.8307,298.144
0.1693,298.144
0.92826,298.144
0.07174,298.144
0.1,298.144
0.9,298.144
0.2,298.144
0.8,298.144
0.3,298.144
0.7,298.144
0.4,298.144
0.6,298.144
0.5,298.144
0.5,298.144
0.6,298.144
0.4,298.144
0.7,298.144
0.3,298.144
0.8,298.144
0.2,298.144
0.9,298.144
0.1,298.144
0.8978,293.15
0.1022,293.15
0.8023,293.15
0.1977,293.15
0.6971,293.15
0.3029,293.15
0.5957,293.15
0.4043,293.15
0.5018,293.15
0.4982,293.15
0.4012,293.15
0.5988,293.15
0.2909,293.15
0.7091,293.15
0.1893,293.15
0.8107,293.15
0.084,293.15
0.916,293.15
0.8978,298.15
0.1022,298.15
0.8023,298.15
0.1977,298.15
0.6971,298.15
0.3029,298.15
0.5957,298.15
0.4043,298.15
0.5018,298.15
0.4982,298.15
0.4012,298.15
0.5988,298.15
0.2909,298.15
0.7091,298.15
0.1893,298.15
0.8107,298.15
0.084,298.15
0.916,298.15
0.8978,303.15
0.1022,303.15
0.8023,303.15
0.1977,303.15
0.6971,303.15
0.3029,303.15
0.5957,303.15
0.4043,303.15
0.5018,303.15
0.4982,303.15
0.4012,303.15
0.5988,303.15
0.2909,303.15
0.7091,303.15
0.1893,303.15
0.8107,303.15
0.084,303.15
0.916,303.15
0.8978,313.15
0.1022,313.15
0.8023,313.15
0.1977,313.15
0.6971,313.15
0.3029,313.15
0.5957,313.15
0.4043,313.15
0.5018,313.15
0.4982,313.15
0.4012,313.15
0.5988,313.15
0.2909,313.15
0.7091,313.15
0.1893,313.15
0.8107,313.15
0.084,313.15
0.916,313.15
0.1815,298
0.8185,298
0.21145,288.141
0.78855,288.141
0.21145,293.138
0.78855,293.138
0.21145,298.136
0.78855,298.136
0.21145,303.134
0.78855,303.134
0.21145,308.132
0.78855,308.132
0.445815,288.141
0.554185,288.141
0.445815,293.138
0.554185,293.138
0.445815,298.136
0.554185,298.136
0.445815,303.134
0.554185,303.134
0.445815,308.132
0.554185,308.132
0.707033,288.141
0.292967,288.141
0.707033,293.138
0.292967,293.138
0.707033,298.136
0.292967,298.136
0.707033,303.134
0.292967,303.134
0.707033,308.132
0.292967,308.132
0.8998,303.15
0.1002,303.15
0.8002,303.15
0.1998,303.15
0.7001,303.15
0.2999,303.15
0.6006,303.15
0.3994,303.15
0.4996,303.15
0.5004,303.15
0.3994,303.15
0.6006,303.15
0.3007,303.15
0.6993,303.15
0.1996,303.15
0.8004,303.15
0.1002,303.15
0.8998,303.15
0.8998,308.15
0.1002,308.15
0.8002,308.15
0.1998,308.15
0.7001,308.15
0.2999,308.15
0.6006,308.15
0.3994,308.15
0.4996,308.15
0.5004,308.15
0.3994,308.15
0.6006,308.15
0.3007,308.15
0.6993,308.15
0.1996,308.15
0.8004,308.15
0.1002,308.15
0.8998,308.15
0.8998,313.15
0.1002,313.15
0.8002,313.15
0.1998,313.15
0.7001,313.15
0.2999,313.15
0.6006,313.15
0.3994,313.15
0.4996,313.15
0.5004,313.15
0.3994,313.15
0.6006,313.15
0.3007,313.15
0.6993,313.15
0.1996,313.15
0.8004,313.15
0.1002,313.15
0.8998,313.15
0.8998,318.15
0.1002,318.15
0.8002,318.15
0.1998,318.15
0.7001,318.15
0.2999,318.15
0.6006,318.15
0.3994,318.15
0.4996,318.15
0.5004,318.15
0.3994,318.15
0.6006,318.15
0.3007,318.15
0.6993,318.15
0.1996,318.15
0.8004,318.15
0.1002,318.15
0.8998,318.15
0.8998,323.15
0.1002,323.15
0.8002,323.15
0.1998,323.15
0.7001,323.15
0.2999,323.15
0.6006,323.15
0.3994,323.15
0.4996,323.15
0.5004,323.15
0.3994,323.15
0.6006,323.15
0.3007,323.15
0.6993,323.15
0.1996,323.15
0.8004,323.15
0.1002,323.15
0.8998,323.15
0.7053,298.15
0.2947,298.15
0.6035,298.15
0.3965,298.15
0.4987,298.15
0.5013,298.15
0.4012,298.15
0.5988,298.15
0.2998,298.15
0.7002,298.15
0.2018,298.15
0.7982,298.15
0.1005,298.15
0.8995,298.15
0.8894,303.15
0.1106,303.15
0.7053,303.15
0.2947,303.15
0.6035,303.15
0.3965,303.15
0.4987,303.15
0.5013,303.15
0.4012,303.15
0.5988,303.15
0.2998,303.15
0.7002,303.15
0.2018,303.15
0.7982,303.15
0.1005,303.15
0.8995,303.15
0.8894,308.15
0.1106,308.15
0.8004,308.15
0.1996,308.15
0.7053,308.15
0.2947,308.15
0.6035,308.15
0.3965,308.15
0.4987,308.15
0.5013,308.15
0.4012,308.15
0.5988,308.15
0.2998,308.15
0.7002,308.15
0.2018,308.15
0.7982,308.15
0.1005,308.15
0.8995,308.15
0.0661,293.15
0.9339,293.15
0.1089,293.15
0.8911,293.15
0.2072,293.15
0.7928,293.15
0.3028,293.15
0.6972,293.15
0.3994,293.15
0.6006,293.15
0.5034,293.15
0.4966,293.15
0.582,293.15
0.418,293.15
0.7026,293.15
0.2974,293.15
0.8048,293.15
0.1952,293.15
0.9018,293.15
0.0982,293.15
0.0469,298.15
0.9531,298.15
0.1072,298.15
0.8928,298.15
0.1969,298.15
0.8031,298.15
0.2854,298.15
0.7146,298.15
0.3858,298.15
0.6142,298.15
0.4918,298.15
0.5082,298.15
0.5944,298.15
0.4056,298.15
0.6815,298.15
0.3185,298.15
0.7929,298.15
0.2071,298.15
0.8947,298.15
0.1053,298.15
0.1671,298.15
0.8329,298.15
0.3678,298.15
0.6322,298.15
0.5104,298.15
0.4896,298.15
0.6521,298.15
0.3479,298.15
0.8468,298.15
0.1532,298.15
0.0513029,308.15
0.948697,308.15
0.0990901,308.15
0.90091,308.15
0.197714,308.15
0.802286,308.15
0.296653,308.15
0.703347,308.15
0.386826,308.15
0.613174,308.15
0.0502841,313.15
0.949716,313.15
0.0977375,313.15
0.902262,313.15
0.185577,313.15
0.814423,313.15
0.294976,313.15
0.705024,313.15
0.389258,313.15
0.610742,313.15
0.497522,308.15
0.502478,308.15
0.597313,308.15
0.402687,308.15
0.698247,308.15
0.301753,308.15
0.796278,308.15
0.203722,308.15
0.89899,308.15
0.10101,308.15
0.495434,313.15
0.504566,313.15
0.590202,313.15
0.409798,313.15
0.690774,313.15
0.309226,313.15
0.804571,313.15
0.195429,313.15
0.897657,313.15
0.102343,313.15
0.863863,298.144
0.136137,298.144
0.712784,298.144
0.287216,298.144
0.593301,298.144
0.406699,298.144
0.445976,298.144
0.554024,298.144
0.378936,298.144
0.621064,298.144
0.334435,298.144
0.665565,298.144
0.119398,298.144
0.880602,298.144
0.9088,298.144
0.0912,298.144
0.8273,298.144
0.1727,298.144
0.7438,298.144
0.2562,298.144
0.6519,298.144
0.3481,298.144
0.4529,298.144
0.5471,298.144
0.3138,298.144
0.6862,298.144
0.1572,298.144
0.8428,298.144
0.0763,298.144
0.9237,298.144
0.7,298.136
0.3,298.136
0.6,298.136
0.4,298.136
0.5,298.136
0.5,298.136
0.4,298.136
0.6,298.136
0.3,298.136
0.7,298.136
0.2,298.136
0.8,298.136
0.1,298.136
0.9,298.136
0.9,308.132
0.1,308.132
0.8,308.132
0.2,308.132
0.7,308.132
0.3,308.132
0.6,308.132
0.4,308.132
0.5,308.132
0.5,308.132
0.4,308.132
0.6,308.132
0.3,308.132
0.7,308.132
0.2,308.132
0.8,308.132
0.1,308.132
0.9,308.132
0.9,318.128
0.1,318.128
0.8,318.128
0.2,318.128
0.7,318.128
0.3,318.128
0.6,318.128
0.4,318.128
0.5,318.128
0.5,318.128
0.4,318.128
0.6,318.128
0.3,318.128
0.7,318.128
0.2,318.128
0.8,318.128
0.1,318.128
0.9,318.128
0.9,298.136
0.1,298.136
0.8,298.136
0.2,298.136
0.8975,298.15
0.1025,298.15
0.7971,298.15
0.2029,298.15
0.6157,298.15
0.3843,298.15
0.496,298.15
0.504,298.15
0.3965,298.15
0.6035,298.15
0.2951,298.15
0.7049,298.15
0.2003,298.15
0.7997,298.15
0.0983,298.15
0.9017,298.15
0.8975,303.15
0.1025,303.15
0.7971,303.15
0.2029,303.15
0.6157,303.15
0.3843,303.15
0.496,303.15
0.504,303.15
0.3965,303.15
0.6035,303.15
0.2951,303.15
0.7049,303.15
0.2003,303.15
0.7997,303.15
0.0983,303.15
0.9017,303.15
0.8975,308.15
0.1025,308.15
0.7971,308.15
0.2029,308.15
0.6157,308.15
0.3843,308.15
0.496,308.15
0.504,308.15
0.2951,308.15
0.7049,308.15
0.2003,308.15
0.7997,308.15
0.0983,308.15
0.9017,308.15
0.9,298.144
0.1,298.144
0.8,298.144
0.2,298.144
0.7,298.144
0.3,298.144
0.6,298.144
0.4,298.144
0.5,298.144
0.5,298.144
0.4,298.144
0.6,298.144
0.3,298.144
0.7,298.144
0.2,298.144
0.8,298.144
0.1,298.144
0.9,298.144
0.1141,303.15
0.8859,303.15
0.1926,303.15
0.8074,303.15
0.2912,303.15
0.7088,303.15
0.3778,303.15
0.6222,303.15
0.4778,303.15
0.5222,303.15
0.6242,303.15
0.3758,303.15
0.7421,303.15
0.2579,303.15
0.8737,303.15
0.1263,303.15
0.9517,303.15
0.0483,303.15
0.1141,308.15
0.8859,308.15
0.1926,308.15
0.8074,308.15
0.2912,308.15
0.7088,308.15
0.3778,308.15
0.6222,308.15
0.4778,308.15
0.5222,308.15
0.6242,308.15
0.3758,308.15
0.7421,308.15
0.2579,308.15
0.8737,308.15
0.1263,308.15
0.9517,308.15
0.0483,308.15
0.1141,313.15
0.8859,313.15
0.1926,313.15
0.8074,313.15
0.2912,313.15
0.7088,313.15
0.3778,313.15
0.6222,313.15
0.4778,313.15
0.5222,313.15
0.6242,313.15
0.3758,313.15
0.7421,313.15
0.2579,313.15
0.8737,313.15
0.1263,313.15
0.9517,313.15
0.0483,313.15
0.1006,303
0.8994,303
0.9011,303
0.0989,303
0.875,293.15
0.125,293.15
0.875,313.15
0.125,313.15
0.875,333.15
0.125,333.15
0.875,353.15
0.125,353.15
0.75,293.15
0.25,293.15
0.75,333.15
0.25,333.15
0.75,353.15
0.25,353.15
0.625,293.15
0.375,293.15
0.625,313.15
0.375,313.15
0.625,333.15
0.375,333.15
0.625,353.15
0.375,353.15
0.5,293.15
0.5,293.15
0.5,313.15
0.5,313.15
0.5,333.15
0.5,333.15
0.5,353.15
0.5,353.15
0.375,293.15
0.625,293.15
0.375,313.15
0.625,313.15
0.375,333.15
0.625,333.15
0.375,353.15
0.625,353.15
0.25,293.15
0.75,293.15
0.25,313.15
0.75,313.15
0.25,333.15
0.75,333.15
0.25,353.15
0.75,353.15
0.125,333.15
0.875,333.15
0.125,353.15
0.875,353.15
0.9447,298.15
0.0553,298.15
0.8911,298.15
0.1089,298.15
0.8013,298.15
0.1987,298.15
0.681,298.15
0.319,298.15
0.5692,298.15
0.4308,298.15
0.368,298.15
0.632,298.15
0.277,298.15
0.723,298.15
0.1116,298.15
0.8884,298.15
0.0361,298.15
0.9639,298.15
0.9447,308.15
0.0553,308.15
0.8911,308.15
0.1089,308.15
0.8013,308.15
0.1987,308.15
0.681,308.15
0.319,308.15
0.5692,308.15
0.4308,308.15
0.4651,308.15
0.5349,308.15
0.368,308.15
0.632,308.15
0.1116,308.15
0.8884,308.15
0.0361,308.15
0.9639,308.15
0.878642,298.136
0.121358,298.136
0.76291,298.136
0.23709,298.136
0.652422,298.136
0.347578,298.136
0.54683,298.136
0.45317,298.136
0.445815,298.136
0.554185,298.136
0.349086,298.136
0.650914,298.136
0.256376,298.136
0.743624,298.136
0.167439,298.136
0.832561,298.136
0.0820497,298.136
0.91795,298.136
0.0859,303.15
0.9141,303.15
0.2006,303.15
0.7994,303.15
0.2972,303.15
0.7028,303.15
0.3877,303.15
0.6123,303.15
0.5025,303.15
0.4975,303.15
0.6013,303.15
0.3987,303.15
0.7617,303.15
0.2383,303.15
0.8121,303.15
0.1879,303.15
0.947,303.15
0.053,303.15
0.0859,308.15
0.9141,308.15
0.2006,308.15
0.7994,308.15
0.2972,308.15
0.7028,308.15
0.3877,308.15
0.6123,308.15
0.5025,308.15
0.4975,308.15
0.6013,308.15
0.3987,308.15
0.7617,308.15
0.2383,308.15
0.8121,308.15
0.1879,308.15
0.947,308.15
0.053,308.15
0.0859,313.15
0.9141,313.15
0.2006,313.15
0.7994,313.15
0.2972,313.15
0.7028,313.15
0.3877,313.15
0.6123,313.15
0.5025,313.15
0.4975,313.15
0.6013,313.15
0.3987,313.15
0.7617,313.15
0.2383,313.15
0.8121,313.15
0.1879,313.15
0.947,313.15
0.053,313.15
0.2983,298.15
0.7017,298.15
0.393,298.15
0.607,298.15
0.5091,298.15
0.4909,298.15
0.1987,303.15
0.8013,303.15
0.2983,303.15
0.7017,303.15
0.393,303.15
0.607,303.15
0.5091,303.15
0.4909,303.15
0.1987,308.15
0.8013,308.15
0.2983,308.15
0.7017,308.15
0.393,308.15
0.607,308.15
0.5091,308.15
0.4909,308.15
0.1987,313.15
0.8013,313.15
0.2983,313.15
0.7017,313.15
0.393,313.15
0.607,313.15
0.5091,313.15
0.4909,313.15
0.092,318.15
0.908,318.15
0.0745,303.15
0.9255,303.15
0.2114,303.15
0.7886,303.15
0.4291,303.15
0.5709,303.15
0.5202,303.15
0.4798,303.15
0.609,303.15
0.391,303.15
0.7058,303.15
0.2942,303.15
0.8063,303.15
0.1937,303.15
0.8629,303.15
0.1371,303.15
0.9443,303.15
0.0557,303.15
0.0745,308.15
0.9255,308.15
0.2114,308.15
0.7886,308.15
0.4291,308.15
0.5709,308.15
0.5202,308.15
0.4798,308.15
0.609,308.15
0.391,308.15
0.7058,308.15
0.2942,308.15
0.8063,308.15
0.1937,308.15
0.8629,308.15
0.1371,308.15
0.9443,308.15
0.0557,308.15
0.0745,313.15
0.9255,313.15
0.2114,313.15
0.7886,313.15
0.4291,313.15
0.5709,313.15
0.5202,313.15
0.4798,313.15
0.609,313.15
0.391,313.15
0.7058,313.15
0.2942,313.15
0.8063,313.15
0.1937,313.15
0.8629,313.15
0.1371,313.15
0.9443,313.15
0.0557,313.15
0.9233,293.15
0.0767,293.15
0.845,293.15
0.155,293.15
0.7664,293.15
0.2336,293.15
0.6926,293.15
0.3074,293.15
0.6541,293.15
0.3459,293.15
0.5471,293.15
0.4529,293.15
0.4692,293.15
0.5308,293.15
0.399,293.15
0.601,293.15
0.3272,293.15
0.6728,293.15
0.2212,293.15
0.7788,293.15
0.1384,293.15
0.8616,293.15
0.1102,293.15
0.8898,293.15
0.9001,303.15
0.0999,303.15
0.8001,303.15
0.1999,303.15
0.7,303.15
0.3,303.15
0.6,303.15
0.4,303.15
0.5001,303.15
0.4999,303.15
0.3999,303.15
0.6001,303.15
0.3001,303.15
0.6999,303.15
0.9001,308.15
0.0999,308.15
0.8001,308.15
0.1999,308.15
0.7,308.15
0.3,308.15
0.6,308.15
0.4,308.15
0.5001,308.15
0.4999,308.15
0.3999,308.15
0.6001,308.15
0.3001,308.15
0.6999,308.15
0.1999,308.15
0.8001,308.15
0.0999,308.15
0.9001,308.15
0.9001,313.15
0.0999,313.15
0.8001,313.15
0.1999,313.15
0.7,313.15
0.3,313.15
0.6,313.15
0.4,313.15
0.5001,313.15
0.4999,313.15
0.3999,313.15
0.6001,313.15
0.3001,313.15
0.6999,313.15
0.1999,313.15
0.8001,313.15
0.0999,313.15
0.9001,313.15
0.9001,318.15
0.0999,318.15
0.8001,318.15
0.1999,318.15
0.7,318.15
0.3,318.15
0.6,318.15
0.4,318.15
0.5001,318.15
0.4999,318.15
0.3999,318.15
0.6001,318.15
0.3001,318.15
0.6999,318.15
0.1999,318.15
0.8001,318.15
0.0999,318.15
0.9001,318.15
0.9001,323.15
0.0999,323.15
0.8001,323.15
0.1999,323.15
0.7,323.15
0.3,323.15
0.6,323.15
0.4,323.15
0.5001,323.15
0.4999,323.15
0.3999,323.15
0.6001,323.15
0.3001,323.15
0.6999,323.15
0.1999,323.15
0.8001,323.15
0.0999,323.15
0.9001,323.15
0.8365,303.143
0.1635,303.143
0.7129,303.143
0.2871,303.143
0.6316,303.143
0.3684,303.143
0.5848,303.143
0.4152,303.143
0.5175,303.143
0.4825,303.143
0.4306,303.143
0.5694,303.143
0.3271,303.143
0.6729,303.143
0.237,303.143
0.763,303.143
0.1588,303.143
0.8412,303.143
0.0714,303.143
0.9286,303.143
0.8119,185.012
0.1881,185.012
0.7412,185.012
0.2588,185.012
0.6559,185.012
0.3441,185.012
0.5884,185.012
0.4116,185.012
0.5025,185.012
0.4975,185.012
0.3965,185.012
0.6035,185.012
0.3521,185.012
0.6479,185.012
0.2747,185.012
0.7253,185.012
0.997,220.009
0.003,220.009
0.9208,220.009
0.0792,220.009
0.816,220.009
0.184,220.009
0.6948,220.009
0.3052,220.009
0.6313,220.009
0.3687,220.009
0.6126,220.009
0.3874,220.009
0.4897,220.009
0.5103,220.009
0.3902,220.009
0.6098,220.009
0.2888,220.009
0.7112,220.009
0.8844,275
0.1156,275
0.8452,275
0.1548,275
0.7705,275
0.2295,275
0.6223,275
0.3777,275
0.5812,275
0.4188,275
0.5284,275
0.4716,275
0.4161,275
0.5839,275
0.3233,275
0.6767,275
0.9959,299.994
0.0041,299.994
0.9568,299.994
0.0432,299.994
0.9133,299.994
0.0867,299.994
0.8609,299.994
0.1391,299.994
0.8429,299.994
0.1571,299.994
0.7939,299.994
0.2061,299.994
0.7428,299.994
0.2572,299.994
0.7002,299.994
0.2998,299.994
0.6751,299.994
0.3249,299.994
0.6571,299.994
0.3429,299.994
0.5528,299.994
0.4472,299.994
0.519,299.994
0.481,299.994
0.444,299.994
0.556,299.994
0.8365,293.145
0.1635,293.145
0.6998,293.145
0.3002,293.145
0.5975,293.145
0.4025,293.145
0.5229,293.145
0.4771,293.145
0.4975,293.145
0.5025,293.145
0.4199,293.145
0.5801,293.145
0.4081,293.145
0.5919,293.145
0.325,293.145
0.675,293.145
0.2569,293.145
0.7431,293.145
0.212,293.145
0.788,293.145
0.7802,298.144
0.2198,298.144
0.6729,298.144
0.3271,298.144
0.5799,298.144
0.4201,298.144
0.4892,298.144
0.5108,298.144
0.4299,298.144
0.5701,298.144
0.3675,298.144
0.6325,298.144
0.3159,298.144
0.6841,298.144
0.2799,298.144
0.7201,298.144
0.2499,298.144
0.7501,298.144
0.782,303.143
0.218,303.143
0.6669,303.143
0.3331,303.143
0.5598,303.143
0.4402,303.143
0.4777,303.143
0.5223,303.143
0.3809,303.143
0.6191,303.143
0.306,303.143
0.694,303.143
0.2349,303.143
0.7651,303.143
0.1947,303.143
0.8053,303.143
0.06082,298.136
0.93918,298.136
0.33605,298.136
0.66395,298.136
0.58699,298.136
0.41301,298.136
0.9,298.144
0.1,298.144
0.8,298.144
0.2,298.144
0.7,298.144
0.3,298.144
0.6,298.144
0.4,298.144
0.5,298.144
0.5,298.144
0.4,298.144
0.6,298.144
0.3,298.144
0.7,298.144
0.2,298.144
0.8,298.144
0.1,298.144
0.9,298.144
0.172911,296.745
0.827089,296.745
0.319906,296.745
0.680094,296.745
0.523257,296.745
0.476743,296.745
0.767046,296.745
0.232954,296.745
0.8991,303.143
0.1009,303.143
0.7588,303.143
0.2412,303.143
0.6052,303.143
0.3948,303.143
0.476,303.143
0.524,303.143
0.2994,303.143
0.7006,303.143
0.1101,303.143
0.8899,303.143
0.0856,298.15
0.9144,298.15
0.1724,298.15
0.8276,298.15
0.2624,298.15
0.7376,298.15
0.337,298.15
0.663,298.15
0.433,298.15
0.567,298.15
0.5555,298.15
0.4445,298.15
0.66,298.15
0.34,298.15
0.769,298.15
0.231,298.15
0.8831,298.15
0.1169,298.15
0.0856,303.15
0.9144,303.15
0.1724,303.15
0.8276,303.15
0.2624,303.15
0.7376,303.15
0.337,303.15
0.663,303.15
0.433,303.15
0.567,303.15
0.5555,303.15
0.4445,303.15
0.66,303.15
0.34,303.15
0.769,303.15
0.231,303.15
0.8831,303.15
0.1169,303.15
0.0856,308.15
0.9144,308.15
0.1724,308.15
0.8276,308.15
0.2624,308.15
0.7376,308.15
0.337,308.15
0.663,308.15
0.433,308.15
0.567,308.15
0.5555,308.15
0.4445,308.15
0.66,308.15
0.34,308.15
0.769,308.15
0.231,308.15
0.8831,308.15
0.1169,308.15
0.0856,298.15
0.9144,298.15
0.1724,298.15
0.8276,298.15
0.2624,298.15
0.7376,298.15
0.337,298.15
0.663,298.15
0.433,298.15
0.567,298.15
0.5555,298.15
0.4445,298.15
0.66,298.15
0.34,298.15
0.769,298.15
0.231,298.15
0.8831,298.15
0.1169,298.15
0.0856,303.15
0.9144,303.15
0.1724,303.15
0.8276,303.15
0.2624,303.15
0.7376,303.15
0.337,303.15
0.663,303.15
0.433,303.15
0.567,303.15
0.5555,303.15
0.4445,303.15
0.66,303.15
0.34,303.15
0.769,303.15
0.231,303.15
0.8831,303.15
0.1169,303.15
0.0856,308.15
0.9144,308.15
0.1724,308.15
0.8276,308.15
0.2624,308.15
0.7376,308.15
0.337,308.15
0.663,308.15
0.433,308.15
0.567,308.15
0.5555,308.15
0.4445,308.15
0.66,308.15
0.34,308.15
0.769,308.15
0.231,308.15
0.8831,308.15
0.1169,308.15
0.8959,303.15
0.1041,303.15
0.7951,303.15
0.2049,303.15
0.5931,303.15
0.4069,303.15
0.4954,303.15
0.5046,303.15
0.3932,303.15
0.6068,303.15
0.202,303.15
0.798,303.15
0.104,303.15
0.896,303.15
0.1071,303.15
0.8929,303.15
0.2121,303.15
0.7879,303.15
0.3156,303.15
0.6844,303.15
0.4177,303.15
0.5823,303.15
0.5185,303.15
0.4815,303.15
0.6174,303.15
0.3826,303.15
0.7151,303.15
0.2849,303.15
0.8114,303.15
0.1886,303.15
0.9064,303.15
0.0936,303.15
0.1071,313.15
0.8929,313.15
0.2121,313.15
0.7879,313.15
0.3156,313.15
0.6844,313.15
0.4177,313.15
0.5823,313.15
0.5185,313.15
0.4815,313.15
0.6174,313.15
0.3826,313.15
0.7151,313.15
0.2849,313.15
0.8114,313.15
0.1886,313.15
0.9064,313.15
0.0936,313.15
0.1071,323.15
0.8929,323.15
0.2121,323.15
0.7879,323.15
0.3156,323.15
0.6844,323.15
0.4177,323.15
0.5823,323.15
0.5185,323.15
0.4815,323.15
0.6174,323.15
0.3826,323.15
0.7151,323.15
0.2849,323.15
0.8114,323.15
0.1886,323.15
0.9064,323.15
0.0936,323.15
0.1071,333.15
0.8929,333.15
0.2121,333.15
0.7879,333.15
0.3156,333.15
0.6844,333.15
0.4177,333.15
0.5823,333.15
0.5185,333.15
0.4815,333.15
0.6174,333.15
0.3826,333.15
0.7151,333.15
0.2849,333.15
0.8114,333.15
0.1886,333.15
0.9064,333.15
0.0936,333.15
0.1071,343.15
0.8929,343.15
0.2121,343.15
0.7879,343.15
0.3156,343.15
0.6844,343.15
0.4177,343.15
0.5823,343.15
0.5185,343.15
0.4815,343.15
0.6174,343.15
0.3826,343.15
0.7151,343.15
0.2849,343.15
0.8114,343.15
0.1886,343.15
0.9064,343.15
0.0936,343.15
