MolFrac_1,T
0.9501,308.15
0.0499,308.15
1,308.15
1,308.15
0.9001,308.15
0.0999,308.15
0.8,308.15
0.2,308.15
0.6999,308.15
0.3001,308.15
0.5999,308.15
0.4001,308.15
0.5001,308.15
0.4999,308.15
0.4001,308.15
0.5999,308.15
0.35,308.15
0.65,308.15
0.1999,308.15
0.8001,308.15
0.0999,308.15
0.9001,308.15
0.9501,313.15
0.0499,313.15
1,313.15
1,313.15
0.9001,313.15
0.0999,313.15
0.8,313.15
0.2,313.15
0.6999,313.15
0.3001,313.15
0.5999,313.15
0.4001,313.15
0.5001,313.15
0.4999,313.15
0.4001,313.15
0.5999,313.15
0.35,313.15
0.65,313.15
0.1999,313.15
0.8001,313.15
0.0999,313.15
0.9001,313.15
0.2961,313.15
0.7039,313.15
1,313.15
1,313.15
0.403,313.15
0.597,313.15
0.5003,313.15
0.4997,313.15
0.601,313.15
0.399,313.15
0.7025,313.15
0.2975,313.15
0.8006,313.15
0.1994,313.15
0.9013,313.15
0.0987,313.15
0.1007,318.15
0.8993,318.15
1,318.15
1,318.15
0.2013,318.15
0.7987,318.15
0.2961,318.15
0.7039,318.15
0.403,318.15
0.597,318.15
0.5003,318.15
0.4997,318.15
0.601,318.15
0.399,318.15
0.7025,318.15
0.2975,318.15
0.8006,318.15
0.1994,318.15
0.9013,318.15
0.0987,318.15
0.1007,323.15
0.8993,323.15
1,323.15
1,323.15
0.2013,323.15
0.7987,323.15
0.2961,323.15
0.7039,323.15
0.403,323.15
0.597,323.15
0.5003,323.15
0.4997,323.15
0.601,323.15
0.399,323.15
0.7025,323.15
0.2975,323.15
0.8006,323.15
0.1994,323.15
0.9013,323.15
0.0987,323.15
0.1007,303.15
0.8993,303.15
1,303.15
1,303.15
0.2013,303.15
0.7987,303.15
0.2961,303.15
0.7039,303.15
0.403,303.15
0.597,303.15
0.5003,303.15
0.4997,303.15
0.601,303.15
0.399,303.15
0.7025,303.15
0.2975,303.15
0.8006,303.15
0.1994,303.15
0.9013,303.15
0.0987,303.15
0.1007,308.15
0.8993,308.15
1,308.15
1,308.15
0.2013,308.15
0.7987,308.15
0.2961,308.15
0.7039,308.15
0.403,308.15
0.597,308.15
0.5003,308.15
0.4997,308.15
0.601,308.15
0.399,308.15
0.7025,308.15
0.2975,308.15
0.8006,308.15
0.1994,308.15
0.9013,308.15
0.0987,308.15
0.1007,313.15
0.8993,313.15
0.2013,313.15
0.7987,313.15
0.995,298.15
0.005,298.15
1,298.15
1,298.15
0.9661,298.15
0.0339,298.15
0.9512,298.15
0.0488,298.15
0.9286,298.15
0.0714,298.15
0.8871,298.15
0.1129,298.15
0.8492,298.15
0.1508,298.15
0.8013,298.15
0.1987,298.15
0.7991,298.15
0.2009,298.15
0.7662,298.15
0.2338,298.15
0.7139,298.15
0.2861,298.15
0.6591,298.15
0.3409,298.15
0.621,298.15
0.379,298.15
0.5748,298.15
0.4252,298.15
0.5324,298.15
0.4676,298.15
0.4858,298.15
0.5142,298.15
0.4497,298.15
0.5503,298.15
0.3764,298.15
0.6236,298.15
0.3426,298.15
0.6574,298.15
0.3056,298.15
0.6944,298.15
0.2563,298.15
0.7437,298.15
0.2064,298.15
0.7936,298.15
0.1358,298.15
0.8642,298.15
0.0971,298.15
0.9029,298.15
0.0543,293.15
0.9457,293.15
1,293.15
1,293.15
0.0988,293.15
0.9012,293.15
0.1978,293.15
0.8022,293.15
0.3013,293.15
0.6987,293.15
0.3994,293.15
0.6006,293.15
0.5183,293.15
0.4817,293.15
0.5962,293.15
0.4038,293.15
0.6983,293.15
0.3017,293.15
0.7969,293.15
0.2031,293.15
0.8472,293.15
0.1528,293.15
0.8993,293.15
0.1007,293.15
0.9489,293.15
0.0511,293.15
0.0543,298.15
0.9457,298.15
1,298.15
1,298.15
0.0988,298.15
0.9012,298.15
0.1978,298.15
0.8022,298.15
0.3013,298.15
0.6987,298.15
0.3994,298.15
0.6006,298.15
0.5183,298.15
0.4817,298.15
0.5962,298.15
0.4038,298.15
0.6983,298.15
0.3017,298.15
0.7969,298.15
0.2031,298.15
0.8472,298.15
0.1528,298.15
0.8993,298.15
0.1007,298.15
0.9489,298.15
0.0511,298.15
0.0543,303.15
0.9457,303.15
1,303.15
1,303.15
0.0988,303.15
0.9012,303.15
0.1978,303.15
0.8022,303.15
0.3013,303.15
0.6987,303.15
0.3994,303.15
0.6006,303.15
0.5183,303.15
0.4817,303.15
0.5962,303.15
0.4038,303.15
0.6983,303.15
0.3017,303.15
0.7969,303.15
0.2031,303.15
0.8472,303.15
0.1528,303.15
0.8993,303.15
0.1007,303.15
0.9489,303.15
0.0511,303.15
0.9,283.148
0.1,283.148
1,283.148
1,283.148
0.8,283.148
0.2,283.148
0.7,283.148
0.3,283.148
0.6,283.148
0.4,283.148
0.5,283.148
0.5,283.148
0.4,283.148
0.6,283.148
0.3,283.148
0.7,283.148
0.2,283.148
0.8,283.148
0.1,283.148
0.9,283.148
0.9,298.144
0.1,298.144
1,298.144
1,298.144
0.8,298.144
0.2,298.144
0.7,298.144
0.3,298.144
0.6,298.144
0.4,298.144
0.5,298.144
0.5,298.144
0.4,298.144
0.6,298.144
0.3,298.144
0.7,298.144
0.2,298.144
0.8,298.144
0.1,298.144
0.9,298.144
0.9,308.142
0.1,308.142
1,308.142
1,308.142
0.8,308.142
0.2,308.142
0.7,308.142
0.3,308.142
0.6,308.142
0.4,308.142
0.5,308.142
0.5,308.142
0.4,308.142
0.6,308.142
0.3,308.142
0.7,308.142
0.2,308.142
0.8,308.142
0.1,308.142
0.9,308.142
0.9,318.139
0.1,318.139
1,318.139
1,318.139
0.8,318.139
0.2,318.139
0.7,318.139
0.3,318.139
0.6,318.139
0.4,318.139
0.5,318.139
0.5,318.139
0.4,318.139
0.6,318.139
0.3,318.139
0.7,318.139
0.2,318.139
0.8,318.139
0.1,318.139
0.9,318.139
0.9524,293.15
0.0476,293.15
1,293.15
1,293.15
0.9402,293.15
0.0598,293.15
0.9082,293.15
0.0918,293.15
0.8977,293.15
0.1023,293.15
0.8258,293.15
0.1742,293.15
0.7902,293.15
0.2098,293.15
0.6809,293.15
0.3191,293.15
0.6462,293.15
0.3538,293.15
0.5928,293.15
0.4072,293.15
0.5775,293.15
0.4225,293.15
0.5526,293.15
0.4474,293.15
0.5111,293.15
0.4889,293.15
0.4045,293.15
0.5955,293.15
0.3068,293.15
0.6932,293.15
0.164,293.15
0.836,293.15
0.141,293.15
0.859,293.15
0.70307,298.15
0.29693,298.15
1,298.15
1,298.15
0.70307,308.15
0.29693,308.15
1,308.15
1,308.15
0.70307,318.15
0.29693,318.15
1,318.15
1,318.15
0.853184,293.15
0.146816,293.15
1,293.15
1,293.15
0.853184,298.15
0.146816,298.15
1,298.15
1,298.15
0.853184,303.15
0.146816,303.15
1,303.15
1,303.15
0.659526,293.15
0.340474,293.15
0.659526,298.15
0.340474,298.15
0.659526,303.15
0.340474,303.15
0.392354,293.15
0.607646,293.15
0.392354,298.15
0.607646,298.15
0.392354,303.15
0.607646,303.15
0.0419,302.984
0.9581,302.984
1,302.984
1,302.984
0.1045,302.984
0.8955,302.984
0.1615,302.984
0.8385,302.984
0.189,302.984
0.811,302.984
0.2058,302.984
0.7942,302.984
0.3345,302.984
0.6655,302.984
0.4661,302.984
0.5339,302.984
0.5893,302.984
0.4107,302.984
0.6567,302.984
0.3433,302.984
0.7534,302.984
0.2466,302.984
0.8371,302.984
0.1629,302.984
0.9213,302.984
0.0787,302.984
0.056,293.15
0.944,293.15
1,293.15
1,293.15
0.1076,293.15
0.8924,293.15
0.202,293.15
0.798,293.15
0.2929,293.15
0.7071,293.15
0.3965,293.15
0.6035,293.15
0.4979,293.15
0.5021,293.15
0.5993,293.15
0.4007,293.15
0.6891,293.15
0.3109,293.15
0.7967,293.15
0.2033,293.15
0.8412,293.15
0.1588,293.15
0.8996,293.15
0.1004,293.15
0.948,293.15
0.052,293.15
0.056,298.15
0.944,298.15
1,298.15
1,298.15
0.1076,298.15
0.8924,298.15
0.202,298.15
0.798,298.15
0.2929,298.15
0.7071,298.15
0.3965,298.15
0.6035,298.15
0.4979,298.15
0.5021,298.15
0.5993,298.15
0.4007,298.15
0.6891,298.15
0.3109,298.15
0.7967,298.15
0.2033,298.15
0.8412,298.15
0.1588,298.15
0.8996,298.15
0.1004,298.15
0.948,298.15
0.052,298.15
0.056,303.15
0.944,303.15
1,303.15
1,303.15
0.1076,303.15
0.8924,303.15
0.202,303.15
0.798,303.15
0.2929,303.15
0.7071,303.15
0.3965,303.15
0.6035,303.15
0.4979,303.15
0.5021,303.15
0.5993,303.15
0.4007,303.15
0.6891,303.15
0.3109,303.15
0.7967,303.15
0.2033,303.15
0.8412,303.15
0.1588,303.15
0.8996,303.15
0.1004,303.15
0.948,303.15
0.052,303.15
0.784147,298.136
0.215853,298.136
1,298.136
1,298.136
0.762032,298.136
0.237968,298.136
0.760479,298.136
0.239521,298.136
0.7558,298.136
0.2442,298.136
0.50416,298.136
0.49584,298.136
0.461169,298.136
0.538831,298.136
0.420698,298.136
0.579302,298.136
0.138793,298.136
0.861207,298.136
0.137129,298.136
0.862871,298.136
0.125406,298.136
0.874594,298.136
0.0503,293.15
0.9497,293.15
1,293.15
1,293.15
0.1004,293.15
0.8996,293.15
0.15,293.15
0.85,293.15
0.2003,293.15
0.7997,293.15
0.2501,293.15
0.7499,293.15
0.3,293.15
0.7,293.15
0.3502,293.15
0.6498,293.15
0.4,293.15
0.6,293.15
0.4501,293.15
0.5499,293.15
0.5,293.15
0.5,293.15
0.55,293.15
0.45,293.15
0.6001,293.15
0.3999,293.15
0.65,293.15
0.35,293.15
0.7,293.15
0.3,293.15
0.7501,293.15
0.2499,293.15
0.8,293.15
0.2,293.15
0.8501,293.15
0.1499,293.15
0.9,293.15
0.1,293.15
0.95,293.15
0.05,293.15
0.0503,303.15
0.9497,303.15
1,303.15
1,303.15
0.1004,303.15
0.8996,303.15
0.15,303.15
0.85,303.15
0.2003,303.15
0.7997,303.15
0.2501,303.15
0.7499,303.15
0.3,303.15
0.7,303.15
0.3502,303.15
0.6498,303.15
0.4,303.15
0.6,303.15
0.4501,303.15
0.5499,303.15
0.5,303.15
0.5,303.15
0.55,303.15
0.45,303.15
0.6001,303.15
0.3999,303.15
0.65,303.15
0.35,303.15
0.7,303.15
0.3,303.15
0.7501,303.15
0.2499,303.15
0.8,303.15
0.2,303.15
0.8501,303.15
0.1499,303.15
0.9,303.15
0.1,303.15
0.95,303.15
0.05,303.15
0.0503,313.15
0.9497,313.15
1,313.15
1,313.15
0.1004,313.15
0.8996,313.15
0.15,313.15
0.85,313.15
0.2003,313.15
0.7997,313.15
0.2501,313.15
0.7499,313.15
0.3,313.15
0.7,313.15
0.3502,313.15
0.6498,313.15
0.4,313.15
0.6,313.15
0.4501,313.15
0.5499,313.15
0.5,313.15
0.5,313.15
0.55,313.15
0.45,313.15
0.6001,313.15
0.3999,313.15
0.65,313.15
0.35,313.15
0.7,313.15
0.3,313.15
0.7501,313.15
0.2499,313.15
0.8,313.15
0.2,313.15
0.8501,313.15
0.1499,313.15
0.9,313.15
0.1,313.15
0.95,313.15
0.05,313.15
0.9229,298.15
0.0771,298.15
1,298.15
1,298.15
0.8414,298.15
0.1586,298.15
0.7039,298.15
0.2961,298.15
1,298.15
1,298.15
0.8001,298.15
0.1999,298.15
0.9012,298.15
0.0988,298.15
0.1006,298.15
0.8994,298.15
0.1966,298.15
0.8034,298.15
0.2994,298.15
0.7006,298.15
0.4064,298.15
0.5936,298.15
0.5092,298.15
0.4908,298.15
0.5908,298.15
0.4092,298.15
0.8974,298.136
0.1026,298.136
1,298.136
1,298.136
0.7988,298.136
0.2012,298.136
0.698,298.136
0.302,298.136
0.5955,298.136
0.4045,298.136
0.4914,298.136
0.5086,298.136
0.3998,298.136
0.6002,298.136
0.266,298.136
0.734,298.136
0.2036,298.136
0.7964,298.136
0.0979,298.136
0.9021,298.136
0.113787,298.136
0.886213,298.136
1,298.136
1,298.136
0.226196,298.136
0.773804,298.136
0.328337,298.136
0.671663,298.136
0.437328,298.136
0.562672,298.136
0.53606,298.136
0.46394,298.136
0.637778,298.136
0.362222,298.136
0.733295,298.136
0.266705,298.136
0.827579,298.136
0.172421,298.136
0.914951,298.136
0.0850493,298.136
0.9425,298.144
0.0575,298.144
1,298.144
1,298.144
0.856,298.144
0.144,298.144
0.775,298.144
0.225,298.144
0.638,298.144
0.362,298.144
0.442,298.144
0.558,298.144
0.349,298.144
0.651,298.144
0.268,298.144
0.732,298.144
0.202,298.144
0.798,298.144
0.114,298.144
0.886,298.144
0.9425,303.143
0.0575,303.143
1,303.143
1,303.143
0.856,303.143
0.144,303.143
0.775,303.143
0.225,303.143
0.638,303.143
0.362,303.143
0.442,303.143
0.558,303.143
0.349,303.143
0.651,303.143
0.268,303.143
0.732,303.143
0.202,303.143
0.798,303.143
0.114,303.143
0.886,303.143
0.9425,308.142
0.0575,308.142
1,308.142
1,308.142
0.856,308.142
0.144,308.142
0.775,308.142
0.225,308.142
0.638,308.142
0.362,308.142
0.442,308.142
0.558,308.142
0.349,308.142
0.651,308.142
0.268,308.142
0.732,308.142
0.202,308.142
0.798,308.142
0.114,308.142
0.886,308.142
0.9425,313.14
0.0575,313.14
1,313.14
1,313.14
0.856,313.14
0.144,313.14
0.775,313.14
0.225,313.14
0.638,313.14
0.362,313.14
0.442,313.14
0.558,313.14
0.349,313.14
0.651,313.14
0.268,313.14
0.732,313.14
0.202,313.14
0.798,313.14
0.114,313.14
0.886,313.14
0.9425,318.139
0.0575,318.139
1,318.139
1,318.139
0.856,318.139
0.144,318.139
0.775,318.139
0.225,318.139
0.638,318.139
0.362,318.139
0.442,318.139
0.558,318.139
0.349,318.139
0.651,318.139
0.268,318.139
0.732,318.139
0.202,318.139
0.798,318.139
0.114,318.139
0.886,318.139
0.0992,298.144
0.9008,298.144
1,298.144
1,298.144
0.2021,298.144
0.7979,298.144
0.299,298.144
0.701,298.144
0.3974,298.144
0.6026,298.144
0.552,298.144
0.448,298.144
0.5957,298.144
0.4043,298.144
0.6514,298.144
0.3486,298.144
0.8003,298.144
0.1997,298.144
0.8515,298.144
0.1485,298.144
0.897,298.144
0.103,298.144
0.924,298.144
0.076,298.144
0.9482,298.144
0.0518,298.144
0.975,298.144
0.025,298.144
0.05,298.15
0.95,298.15
1,298.15
1,298.15
0.1,298.15
0.9,298.15
0.15,298.15
0.85,298.15
0.2,298.15
0.8,298.15
0.25,298.15
0.75,298.15
0.3,298.15
0.7,298.15
0.35,298.15
0.65,298.15
0.4,298.15
0.6,298.15
0.45,298.15
0.55,298.15
0.5,298.15
0.5,298.15
0.55,298.15
0.45,298.15
0.6,298.15
0.4,298.15
0.65,298.15
0.35,298.15
0.7,298.15
0.3,298.15
0.75,298.15
0.25,298.15
0.8,298.15
0.2,298.15
0.85,298.15
0.15,298.15
0.9,298.15
0.1,298.15
0.95,298.15
0.05,298.15
0.9169,298.15
0.0831,298.15
1,298.15
1,298.15
0.8437,298.15
0.1563,298.15
0.7623,298.15
0.2377,298.15
0.6482,298.15
0.3518,298.15
0.5597,298.15
0.4403,298.15
0.4629,298.15
0.5371,298.15
0.3648,298.15
0.6352,298.15
0.2612,298.15
0.7388,298.15
0.1503,298.15
0.8497,298.15
0.06,298.15
0.94,298.15
0.9169,303.15
0.0831,303.15
1,303.15
1,303.15
0.8437,303.15
0.1563,303.15
0.7623,303.15
0.2377,303.15
0.6482,303.15
0.3518,303.15
0.5597,303.15
0.4403,303.15
0.4629,303.15
0.5371,303.15
0.3648,303.15
0.6352,303.15
0.2612,303.15
0.7388,303.15
0.1503,303.15
0.8497,303.15
0.06,303.15
0.94,303.15
0.9169,308.15
0.0831,308.15
1,308.15
1,308.15
0.8437,308.15
0.1563,308.15
0.7623,308.15
0.2377,308.15
0.6482,308.15
0.3518,308.15
0.5597,308.15
0.4403,308.15
0.4629,308.15
0.5371,308.15
0.3648,308.15
0.6352,308.15
0.2612,308.15
0.7388,308.15
0.1503,308.15
0.8497,308.15
0.06,308.15
0.94,308.15
0.9169,313.15
0.0831,313.15
1,313.15
1,313.15
0.8437,313.15
0.1563,313.15
0.7623,313.15
0.2377,313.15
0.6482,313.15
0.3518,313.15
0.5597,313.15
0.4403,313.15
0.4629,313.15
0.5371,313.15
0.3648,313.15
0.6352,313.15
0.2612,313.15
0.7388,313.15
0.1503,313.15
0.8497,313.15
0.06,313.15
0.94,313.15
0.9186,293.15
0.0814,293.15
1,293.15
1,293.15
0.8275,293.15
0.1725,293.15
0.7469,293.15
0.2531,293.15
0.6453,293.15
0.3547,293.15
0.5471,293.15
0.4529,293.15
0.4458,293.15
0.5542,293.15
0.3462,293.15
0.6538,293.15
0.2446,293.15
0.7554,293.15
0.1467,293.15
0.8533,293.15
0.0454,293.15
0.9546,293.15
0.9186,303.15
0.0814,303.15
1,303.15
1,303.15
0.8275,303.15
0.1725,303.15
0.7469,303.15
0.2531,303.15
0.6453,303.15
0.3547,303.15
0.5471,303.15
0.4529,303.15
0.4458,303.15
0.5542,303.15
0.3462,303.15
0.6538,303.15
0.2446,303.15
0.7554,303.15
0.1467,303.15
0.8533,303.15
0.0454,303.15
0.9546,303.15
0.9186,313.15
0.0814,313.15
1,313.15
1,313.15
0.8275,313.15
0.1725,313.15
0.7469,313.15
0.2531,313.15
0.6453,313.15
0.3547,313.15
0.5471,313.15
0.4529,313.15
0.4458,313.15
0.5542,313.15
0.3462,313.15
0.6538,313.15
0.2446,313.15
0.7554,313.15
0.1467,313.15
0.8533,313.15
0.0454,313.15
0.9546,313.15
0.9186,323.15
0.0814,323.15
1,323.15
1,323.15
0.8275,323.15
0.1725,323.15
0.7469,323.15
0.2531,323.15
0.6453,323.15
0.3547,323.15
0.5471,323.15
0.4529,323.15
0.4458,323.15
0.5542,323.15
0.3462,323.15
0.6538,323.15
0.2446,323.15
0.7554,323.15
0.1467,323.15
0.8533,323.15
0.0454,323.15
0.9546,323.15
0.061,298.15
0.939,298.15
1,298.15
1,298.15
0.1207,298.15
0.8793,298.15
0.179,298.15
0.821,298.15
0.2359,298.15
0.7641,298.15
0.2916,298.15
0.7084,298.15
0.3461,298.15
0.6539,298.15
0.3994,298.15
0.6006,298.15
0.4516,298.15
0.5484,298.15
0.5026,298.15
0.4974,298.15
0.5526,298.15
0.4474,298.15
0.6015,298.15
0.3985,298.15
0.6495,298.15
0.3505,298.15
0.6964,298.15
0.3036,298.15
0.7424,298.15
0.2576,298.15
0.7875,298.15
0.2125,298.15
0.8317,298.15
0.1683,298.15
0.875,298.15
0.125,298.15
0.9175,298.15
0.0825,298.15
0.9591,298.15
0.0409,298.15
0.061,303.15
0.939,303.15
1,303.15
1,303.15
0.1207,303.15
0.8793,303.15
0.179,303.15
0.821,303.15
0.2359,303.15
0.7641,303.15
0.2916,303.15
0.7084,303.15
0.3461,303.15
0.6539,303.15
0.3994,303.15
0.6006,303.15
0.4516,303.15
0.5484,303.15
0.5026,303.15
0.4974,303.15
0.5526,303.15
0.4474,303.15
0.6015,303.15
0.3985,303.15
0.6495,303.15
0.3505,303.15
0.6964,303.15
0.3036,303.15
0.7424,303.15
0.2576,303.15
0.7875,303.15
0.2125,303.15
0.8317,303.15
0.1683,303.15
0.875,303.15
0.125,303.15
0.9175,303.15
0.0825,303.15
0.9591,303.15
0.0409,303.15
0.061,308.15
0.939,308.15
1,308.15
1,308.15
0.1207,308.15
0.8793,308.15
0.179,308.15
0.821,308.15
0.2359,308.15
0.7641,308.15
0.2916,308.15
0.7084,308.15
0.3461,308.15
0.6539,308.15
0.3994,308.15
0.6006,308.15
0.4516,308.15
0.5484,308.15
0.5026,308.15
0.4974,308.15
0.5526,308.15
0.4474,308.15
0.6015,308.15
0.3985,308.15
0.6495,308.15
0.3505,308.15
0.6964,308.15
0.3036,308.15
0.7424,308.15
0.2576,308.15
0.7875,308.15
0.2125,308.15
0.8317,308.15
0.1683,308.15
0.875,308.15
0.125,308.15
0.9175,308.15
0.0825,308.15
0.9591,308.15
0.0409,308.15
0.061,313.15
0.939,313.15
1,313.15
1,313.15
0.1207,313.15
0.8793,313.15
0.179,313.15
0.821,313.15
0.2359,313.15
0.7641,313.15
0.2916,313.15
0.7084,313.15
0.3461,313.15
0.6539,313.15
0.3994,313.15
0.6006,313.15
0.4516,313.15
0.5484,313.15
0.5026,313.15
0.4974,313.15
0.5526,313.15
0.4474,313.15
0.6015,313.15
0.3985,313.15
0.6495,313.15
0.3505,313.15
0.6964,313.15
0.3036,313.15
0.7424,313.15
0.2576,313.15
0.7875,313.15
0.2125,313.15
0.8317,313.15
0.1683,313.15
0.875,313.15
0.125,313.15
0.9175,313.15
0.0825,313.15
0.9591,313.15
0.0409,313.15
0.061,318.15
0.939,318.15
1,318.15
1,318.15
0.1207,318.15
0.8793,318.15
0.179,318.15
0.821,318.15
0.2359,318.15
0.7641,318.15
0.2916,318.15
0.7084,318.15
0.3461,318.15
0.6539,318.15
0.3994,318.15
0.6006,318.15
0.4516,318.15
0.5484,318.15
0.5026,318.15
0.4974,318.15
0.5526,318.15
0.4474,318.15
0.6015,318.15
0.3985,318.15
0.6495,318.15
0.3505,318.15
0.6964,318.15
0.3036,318.15
0.7424,318.15
0.2576,318.15
0.7875,318.15
0.2125,318.15
0.8317,318.15
0.1683,318.15
0.875,318.15
0.125,318.15
0.9175,318.15
0.0825,318.15
0.9591,318.15
0.0409,318.15
0.9391,298.15
0.0609,298.15
1,298.15
1,298.15
0.8966,298.15
0.1034,298.15
0.8601,298.15
0.1399,298.15
0.8007,298.15
0.1993,298.15
0.7668,298.15
0.2332,298.15
0.6926,298.15
0.3074,298.15
0.6374,298.15
0.3626,298.15
0.5873,298.15
0.4127,298.15
0.5388,298.15
0.4612,298.15
0.4978,298.15
0.5022,298.15
0.4401,298.15
0.5599,298.15
0.3893,298.15
0.6107,298.15
0.3317,298.15
0.6683,298.15
0.2919,298.15
0.7081,298.15
0.2433,298.15
0.7567,298.15
0.206,298.15
0.794,298.15
0.1438,298.15
0.8562,298.15
0.0801,298.15
0.9199,298.15
0.1071,298.15
0.8929,298.15
1,298.15
1,298.15
0.2019,298.15
0.7981,298.15
0.3033,298.15
0.6967,298.15
0.402,298.15
0.598,298.15
0.4995,298.15
0.5005,298.15
0.5995,298.15
0.4005,298.15
0.7019,298.15
0.2981,298.15
0.7998,298.15
0.2002,298.15
0.8993,298.15
0.1007,298.15
0.9108,298.15
0.0892,298.15
1,298.15
1,298.15
0.8342,298.15
0.1658,298.15
0.7483,298.15
0.2517,298.15
0.6568,298.15
0.3432,298.15
0.5703,298.15
0.4297,298.15
0.4655,298.15
0.5345,298.15
0.3534,298.15
0.6466,298.15
0.2439,298.15
0.7561,298.15
0.1365,298.15
0.8635,298.15
0.0432,298.15
0.9568,298.15
0.9227,298.15
0.0773,298.15
1,298.15
1,298.15
0.8454,298.15
0.1546,298.15
0.7566,298.15
0.2434,298.15
0.6683,298.15
0.3317,298.15
0.5727,298.15
0.4273,298.15
0.473,298.15
0.527,298.15
0.366,298.15
0.634,298.15
0.2515,298.15
0.7485,298.15
0.1301,298.15
0.8699,298.15
0.7566,303.15
0.2434,303.15
1,303.15
1,303.15
0.6683,303.15
0.3317,303.15
0.5727,303.15
0.4273,303.15
0.473,303.15
0.527,303.15
0.366,303.15
0.634,303.15
0.2515,303.15
0.7485,303.15
0.9227,308.15
0.0773,308.15
1,308.15
1,308.15
0.8454,308.15
0.1546,308.15
0.7566,308.15
0.2434,308.15
0.6683,308.15
0.3317,308.15
0.5727,308.15
0.4273,308.15
0.473,308.15
0.527,308.15
0.366,308.15
0.634,308.15
0.2515,308.15
0.7485,308.15
0.1301,308.15
0.8699,308.15
0.8454,313.15
0.1546,313.15
1,313.15
1,313.15
0.7566,313.15
0.2434,313.15
0.6683,313.15
0.3317,313.15
0.5727,313.15
0.4273,313.15
0.473,313.15
0.527,313.15
0.366,313.15
0.634,313.15
0.2515,313.15
0.7485,313.15
0.9488,298.15
0.0512,298.15
1,298.15
1,298.15
0.8912,298.15
0.1088,298.15
0.8268,298.15
0.1732,298.15
0.7544,298.15
0.2456,298.15
0.6719,298.15
0.3281,298.15
0.5772,298.15
0.4228,298.15
0.4675,298.15
0.5325,298.15
0.339,298.15
0.661,298.15
0.1855,298.15
0.8145,298.15
0.9488,303.15
0.0512,303.15
1,303.15
1,303.15
0.8912,303.15
0.1088,303.15
0.8268,303.15
0.1732,303.15
0.7544,303.15
0.2456,303.15
0.6719,303.15
0.3281,303.15
0.5772,303.15
0.4228,303.15
0.4675,303.15
0.5325,303.15
0.339,303.15
0.661,303.15
0.1855,303.15
0.8145,303.15
0.919,293.15
0.081,293.15
1,293.15
1,293.15
0.84,293.15
0.16,293.15
0.7599,293.15
0.2401,293.15
0.6499,293.15
0.3501,293.15
0.56,293.15
0.44,293.15
0.44,293.15
0.56,293.15
0.3501,293.15
0.6499,293.15
0.2601,293.15
0.7399,293.15
0.15,293.15
0.85,293.15
0.0601,293.15
0.9399,293.15
0.919,298.15
0.081,298.15
1,298.15
1,298.15
0.84,298.15
0.16,298.15
0.7599,298.15
0.2401,298.15
0.6499,298.15
0.3501,298.15
0.56,298.15
0.44,298.15
0.44,298.15
0.56,298.15
0.3501,298.15
0.6499,298.15
0.2601,298.15
0.7399,298.15
0.15,298.15
0.85,298.15
0.0601,298.15
0.9399,298.15
0.919,303.15
0.081,303.15
1,303.15
1,303.15
0.84,303.15
0.16,303.15
0.7599,303.15
0.2401,303.15
0.6499,303.15
0.3501,303.15
0.56,303.15
0.44,303.15
0.44,303.15
0.56,303.15
0.3501,303.15
0.6499,303.15
0.2601,303.15
0.7399,303.15
0.15,303.15
0.85,303.15
0.0601,303.15
0.9399,303.15
0.919,308.15
0.081,308.15
1,308.15
1,308.15
0.84,308.15
0.16,308.15
0.7599,308.15
0.2401,308.15
0.6499,308.15
0.3501,308.15
0.56,308.15
0.44,308.15
0.44,308.15
0.56,308.15
0.3501,308.15
0.6499,308.15
0.2601,308.15
0.7399,308.15
0.15,308.15
0.85,308.15
0.0601,308.15
0.9399,308.15
0.919,313.15
0.081,313.15
1,313.15
1,313.15
0.84,313.15
0.16,313.15
0.7599,313.15
0.2401,313.15
0.6499,313.15
0.3501,313.15
0.56,313.15
0.44,313.15
0.44,313.15
0.56,313.15
0.3501,313.15
0.6499,313.15
0.2601,313.15
0.7399,313.15
0.15,313.15
0.85,313.15
0.0601,313.15
0.9399,313.15
0.919,318.15
0.081,318.15
1,318.15
1,318.15
0.84,318.15
0.16,318.15
0.7599,318.15
0.2401,318.15
0.6499,318.15
0.3501,318.15
0.56,318.15
0.44,318.15
0.44,318.15
0.56,318.15
0.3501,318.15
0.6499,318.15
0.2601,318.15
0.7399,318.15
0.15,318.15
0.85,318.15
0.0601,318.15
0.9399,318.15
0.919,323.15
0.081,323.15
1,323.15
1,323.15
0.84,323.15
0.16,323.15
0.7599,323.15
0.2401,323.15
0.6499,323.15
0.3501,323.15
0.56,323.15
0.44,323.15
0.44,323.15
0.56,323.15
0.3501,323.15
0.6499,323.15
0.2601,323.15
0.7399,323.15
0.15,323.15
0.85,323.15
0.0601,323.15
0.9399,323.15
0.8999,298.15
0.1001,298.15
1,298.15
1,298.15
0.7967,298.15
0.2033,298.15
0.6935,298.15
0.3065,298.15
0.5951,298.15
0.4049,298.15
0.4966,298.15
0.5034,298.15
0.3978,298.15
0.6022,298.15
0.2991,298.15
0.7009,298.15
0.1979,298.15
0.8021,298.15
0.0968,298.15
0.9032,298.15
0.8999,303.15
0.1001,303.15
1,303.15
1,303.15
0.7967,303.15
0.2033,303.15
0.6935,303.15
0.3065,303.15
0.5951,303.15
0.4049,303.15
0.4966,303.15
0.5034,303.15
